No,App Name,Database Name,Table Name Matches,Column Name Matches,Reason,Column Description,Remark
1271,Maribank DBPortal,cif1,corp_company_info_bak,PRI_OPERATE_COUNTRY,Added as part of BAU v2.79_0105 (CIF),Primary Country of Operation,cif
1272,Maribank DBPortal,cif2,corp_company_info_bak,PRI_OPERATE_COUNTRY,Added as part of BAU v2.79_0105 (CIF),Primary Country of Operation,cif
1273,Maribank DBPortal,cif3,corp_company_info_bak,PRI_OPERATE_COUNTRY,Added as part of BAU v2.79_0105 (CIF),Primary Country of Operation,cif
1274,Maribank DBPortal,cif4,corp_company_info_bak,PRI_OPERATE_COUNTRY,Added as part of BAU v2.79_0105 (CIF),Primary Country of Operation,cif
1275,Maribank DBPortal,cif5,corp_company_info_bak,PRI_OPERATE_COUNTRY,Added as part of BAU v2.79_0105 (CIF),Primary Country of Operation,cif
1276,Maribank DBPortal,cif1,corp_company_info_bak,CORPORATE_AVATAR,Added as part of BAU v2.79_0105 (CIF),company avatar,cif
1277,Maribank DBPortal,cif2,corp_company_info_bak,CORPORATE_AVATAR,Added as part of BAU v2.79_0105 (CIF),company avatar,cif
1278,Maribank DBPortal,cif3,corp_company_info_bak,CORPORATE_AVATAR,Added as part of BAU v2.79_0105 (CIF),company avatar,cif
1279,Maribank DBPortal,cif4,corp_company_info_bak,CORPORATE_AVATAR,Added as part of BAU v2.79_0105 (CIF),company avatar,cif
1280,Maribank DBPortal,cif5,corp_company_info_bak,CORPORATE_AVATAR,Added as part of BAU v2.79_0105 (CIF),company avatar,cif
1281,Maribank DBPortal,cif1,corp_company_info_bak,COUNTERPARTY_TYPE,Added as part of BAU v2.79_0105 (CIF),Counterparty Type,cif
1282,Maribank DBPortal,cif2,corp_company_info_bak,COUNTERPARTY_TYPE,Added as part of BAU v2.79_0105 (CIF),Counterparty Type,cif
1283,Maribank DBPortal,cif3,corp_company_info_bak,COUNTERPARTY_TYPE,Added as part of BAU v2.79_0105 (CIF),Counterparty Type,cif
1284,Maribank DBPortal,cif4,corp_company_info_bak,COUNTERPARTY_TYPE,Added as part of BAU v2.79_0105 (CIF),Counterparty Type,cif
1285,Maribank DBPortal,cif5,corp_company_info_bak,COUNTERPARTY_TYPE,Added as part of BAU v2.79_0105 (CIF),Counterparty Type,cif
1286,Maribank DBPortal,cif1,corp_company_info_bak,PRIMARY_BUSINESS_ACTIVITY,Added as part of BAU v2.79_0105 (CIF),Primary Business Activity,cif
1287,Maribank DBPortal,cif2,corp_company_info_bak,PRIMARY_BUSINESS_ACTIVITY,Added as part of BAU v2.79_0105 (CIF),Primary Business Activity,cif
1288,Maribank DBPortal,cif3,corp_company_info_bak,PRIMARY_BUSINESS_ACTIVITY,Added as part of BAU v2.79_0105 (CIF),Primary Business Activity,cif
1289,Maribank DBPortal,cif4,corp_company_info_bak,PRIMARY_BUSINESS_ACTIVITY,Added as part of BAU v2.79_0105 (CIF),Primary Business Activity,cif
1290,Maribank DBPortal,cif5,corp_company_info_bak,PRIMARY_BUSINESS_ACTIVITY,Added as part of BAU v2.79_0105 (CIF),Primary Business Activity,cif
1291,Maribank DBPortal,cif1,corp_company_info_bak,SWIFT_CODE,Added as part of BAU v2.79_0105 (CIF),SWIFT BIC,cif
1292,Maribank DBPortal,cif2,corp_company_info_bak,SWIFT_CODE,Added as part of BAU v2.79_0105 (CIF),SWIFT BIC,cif
1293,Maribank DBPortal,cif3,corp_company_info_bak,SWIFT_CODE,Added as part of BAU v2.79_0105 (CIF),SWIFT BIC,cif
1294,Maribank DBPortal,cif4,corp_company_info_bak,SWIFT_CODE,Added as part of BAU v2.79_0105 (CIF),SWIFT BIC,cif
1295,Maribank DBPortal,cif5,corp_company_info_bak,SWIFT_CODE,Added as part of BAU v2.79_0105 (CIF),SWIFT BIC,cif
1296,Maribank DBPortal,cif1,corp_company_info_bak,ALIAS_NAME,Added as part of BAU v2.79_0105 (CIF),Alias Name,cif
1297,Maribank DBPortal,cif2,corp_company_info_bak,ALIAS_NAME,Added as part of BAU v2.79_0105 (CIF),Alias Name,cif
1298,Maribank DBPortal,cif3,corp_company_info_bak,ALIAS_NAME,Added as part of BAU v2.79_0105 (CIF),Alias Name,cif
1299,Maribank DBPortal,cif4,corp_company_info_bak,ALIAS_NAME,Added as part of BAU v2.79_0105 (CIF),Alias Name,cif
1300,Maribank DBPortal,cif5,corp_company_info_bak,ALIAS_NAME,Added as part of BAU v2.79_0105 (CIF),Alias Name,cif
1301,Maribank DBPortal,cif1,corp_company_info_bak,SHORT_NAME,Added as part of BAU v2.79_0105 (CIF),Short Name,cif
1302,Maribank DBPortal,cif2,corp_company_info_bak,SHORT_NAME,Added as part of BAU v2.79_0105 (CIF),Short Name,cif
1303,Maribank DBPortal,cif3,corp_company_info_bak,SHORT_NAME,Added as part of BAU v2.79_0105 (CIF),Short Name,cif
1304,Maribank DBPortal,cif4,corp_company_info_bak,SHORT_NAME,Added as part of BAU v2.79_0105 (CIF),Short Name,cif
1305,Maribank DBPortal,cif5,corp_company_info_bak,SHORT_NAME,Added as part of BAU v2.79_0105 (CIF),Short Name,cif
1306,Maribank DBPortal,cif1,corp_company_info_bak,EMAIL,Added as part of BAU v2.79_0105 (CIF),Email Address,cif
1307,Maribank DBPortal,cif2,corp_company_info_bak,EMAIL,Added as part of BAU v2.79_0105 (CIF),Email Address,cif
1308,Maribank DBPortal,cif3,corp_company_info_bak,EMAIL,Added as part of BAU v2.79_0105 (CIF),Email Address,cif
1309,Maribank DBPortal,cif4,corp_company_info_bak,EMAIL,Added as part of BAU v2.79_0105 (CIF),Email Address,cif
1310,Maribank DBPortal,cif5,corp_company_info_bak,EMAIL,Added as part of BAU v2.79_0105 (CIF),Email Address,cif
1311,Maribank DBPortal,cif1,corp_company_info_bak,MOBILE_PREFIX,Added as part of BAU v2.79_0105 (CIF),Entity Contact Number (Prefix),cif
1312,Maribank DBPortal,cif2,corp_company_info_bak,MOBILE_PREFIX,Added as part of BAU v2.79_0105 (CIF),Entity Contact Number (Prefix),cif
1313,Maribank DBPortal,cif3,corp_company_info_bak,MOBILE_PREFIX,Added as part of BAU v2.79_0105 (CIF),Entity Contact Number (Prefix),cif
1314,Maribank DBPortal,cif4,corp_company_info_bak,MOBILE_PREFIX,Added as part of BAU v2.79_0105 (CIF),Entity Contact Number (Prefix),cif
1315,Maribank DBPortal,cif5,corp_company_info_bak,MOBILE_PREFIX,Added as part of BAU v2.79_0105 (CIF),Entity Contact Number (Prefix),cif
1316,Maribank DBPortal,cif1,corp_company_info_bak,MOBILE_NUMBER,Added as part of BAU v2.79_0105 (CIF),Entity Contact Number,cif
1317,Maribank DBPortal,cif2,corp_company_info_bak,MOBILE_NUMBER,Added as part of BAU v2.79_0105 (CIF),Entity Contact Number,cif
1318,Maribank DBPortal,cif3,corp_company_info_bak,MOBILE_NUMBER,Added as part of BAU v2.79_0105 (CIF),Entity Contact Number,cif
1319,Maribank DBPortal,cif4,corp_company_info_bak,MOBILE_NUMBER,Added as part of BAU v2.79_0105 (CIF),Entity Contact Number,cif
1320,Maribank DBPortal,cif5,corp_company_info_bak,MOBILE_NUMBER,Added as part of BAU v2.79_0105 (CIF),Entity Contact Number,cif
1321,Maribank DBPortal,cif1,corp_company_info_bak,FAX,Added as part of BAU v2.79_0105 (CIF),Entity Fax,cif
1322,Maribank DBPortal,cif2,corp_company_info_bak,FAX,Added as part of BAU v2.79_0105 (CIF),Entity Fax,cif
1323,Maribank DBPortal,cif3,corp_company_info_bak,FAX,Added as part of BAU v2.79_0105 (CIF),Entity Fax,cif
1324,Maribank DBPortal,cif4,corp_company_info_bak,FAX,Added as part of BAU v2.79_0105 (CIF),Entity Fax,cif
1325,Maribank DBPortal,cif5,corp_company_info_bak,FAX,Added as part of BAU v2.79_0105 (CIF),Entity Fax,cif
1326,Maribank DBPortal,cif1,corp_company_info_bak,LEGAL_ENTITY_TYPE,Added as part of BAU v2.79_0105 (CIF),Legal Entity Type,cif
1327,Maribank DBPortal,cif2,corp_company_info_bak,LEGAL_ENTITY_TYPE,Added as part of BAU v2.79_0105 (CIF),Legal Entity Type,cif
1328,Maribank DBPortal,cif3,corp_company_info_bak,LEGAL_ENTITY_TYPE,Added as part of BAU v2.79_0105 (CIF),Legal Entity Type,cif
1329,Maribank DBPortal,cif4,corp_company_info_bak,LEGAL_ENTITY_TYPE,Added as part of BAU v2.79_0105 (CIF),Legal Entity Type,cif
1330,Maribank DBPortal,cif5,corp_company_info_bak,LEGAL_ENTITY_TYPE,Added as part of BAU v2.79_0105 (CIF),Legal Entity Type,cif
1331,Maribank DBPortal,cif1,corp_company_info_bak,ULTIMATE_TYPE,Added as part of BAU v2.79_0105 (CIF),Ultimate Type,cif
1332,Maribank DBPortal,cif2,corp_company_info_bak,ULTIMATE_TYPE,Added as part of BAU v2.79_0105 (CIF),Ultimate Type,cif
1333,Maribank DBPortal,cif3,corp_company_info_bak,ULTIMATE_TYPE,Added as part of BAU v2.79_0105 (CIF),Ultimate Type,cif
1334,Maribank DBPortal,cif4,corp_company_info_bak,ULTIMATE_TYPE,Added as part of BAU v2.79_0105 (CIF),Ultimate Type,cif
1335,Maribank DBPortal,cif5,corp_company_info_bak,ULTIMATE_TYPE,Added as part of BAU v2.79_0105 (CIF),Ultimate Type,cif
1336,Maribank DBPortal,cif1,corp_company_info_bak,SG_RESIDENCE_INDICATOR,Added as part of BAU v2.79_0105 (CIF),757 Residence Indicator SG,cif
1337,Maribank DBPortal,cif2,corp_company_info_bak,SG_RESIDENCE_INDICATOR,Added as part of BAU v2.79_0105 (CIF),757 Residence Indicator SG,cif
1338,Maribank DBPortal,cif3,corp_company_info_bak,SG_RESIDENCE_INDICATOR,Added as part of BAU v2.79_0105 (CIF),757 Residence Indicator SG,cif
1339,Maribank DBPortal,cif4,corp_company_info_bak,SG_RESIDENCE_INDICATOR,Added as part of BAU v2.79_0105 (CIF),757 Residence Indicator SG,cif
1340,Maribank DBPortal,cif5,corp_company_info_bak,SG_RESIDENCE_INDICATOR,Added as part of BAU v2.79_0105 (CIF),757 Residence Indicator SG,cif
1341,Maribank DBPortal,cif1,corp_company_info_bak,W8BENE_DATE,Added as part of BAU v2.79_0105 (CIF),W-8BEN-E Date,cif
1342,Maribank DBPortal,cif2,corp_company_info_bak,W8BENE_DATE,Added as part of BAU v2.79_0105 (CIF),W-8BEN-E Date,cif
1343,Maribank DBPortal,cif3,corp_company_info_bak,W8BENE_DATE,Added as part of BAU v2.79_0105 (CIF),W-8BEN-E Date,cif
1344,Maribank DBPortal,cif4,corp_company_info_bak,W8BENE_DATE,Added as part of BAU v2.79_0105 (CIF),W-8BEN-E Date,cif
1345,Maribank DBPortal,cif5,corp_company_info_bak,W8BENE_DATE,Added as part of BAU v2.79_0105 (CIF),W-8BEN-E Date,cif
1346,Maribank DBPortal,cif1,corp_company_info_bak,TRAN_TIMESTAMP,Added as part of BAU v2.79_0105 (CIF),Timestamp,cif
1347,Maribank DBPortal,cif2,corp_company_info_bak,TRAN_TIMESTAMP,Added as part of BAU v2.79_0105 (CIF),Timestamp,cif
1348,Maribank DBPortal,cif3,corp_company_info_bak,TRAN_TIMESTAMP,Added as part of BAU v2.79_0105 (CIF),Timestamp,cif
1349,Maribank DBPortal,cif4,corp_company_info_bak,TRAN_TIMESTAMP,Added as part of BAU v2.79_0105 (CIF),Timestamp,cif
1350,Maribank DBPortal,cif5,corp_company_info_bak,TRAN_TIMESTAMP,Added as part of BAU v2.79_0105 (CIF),Timestamp,cif
1351,Maribank DBPortal,cif1,corp_company_info_bak,TRAN_TIME,Added as part of BAU v2.79_0105 (CIF),transaction hour,cif
1352,Maribank DBPortal,cif2,corp_company_info_bak,TRAN_TIME,Added as part of BAU v2.79_0105 (CIF),transaction hour,cif
1353,Maribank DBPortal,cif3,corp_company_info_bak,TRAN_TIME,Added as part of BAU v2.79_0105 (CIF),transaction hour,cif
1354,Maribank DBPortal,cif4,corp_company_info_bak,TRAN_TIME,Added as part of BAU v2.79_0105 (CIF),transaction hour,cif
1355,Maribank DBPortal,cif5,corp_company_info_bak,TRAN_TIME,Added as part of BAU v2.79_0105 (CIF),transaction hour,cif
1356,Maribank DBPortal,cif1,corp_company_info_bak,CREATE_TIME,Added as part of BAU v2.79_0105 (CIF),"The UNIX timestamp of the data insertion, 13 digs GMT timestamp",cif
1357,Maribank DBPortal,cif2,corp_company_info_bak,CREATE_TIME,Added as part of BAU v2.79_0105 (CIF),"The UNIX timestamp of the data insertion, 13 digs GMT timestamp",cif
1358,Maribank DBPortal,cif3,corp_company_info_bak,CREATE_TIME,Added as part of BAU v2.79_0105 (CIF),"The UNIX timestamp of the data insertion, 13 digs GMT timestamp",cif
1359,Maribank DBPortal,cif4,corp_company_info_bak,CREATE_TIME,Added as part of BAU v2.79_0105 (CIF),"The UNIX timestamp of the data insertion, 13 digs GMT timestamp",cif
1360,Maribank DBPortal,cif5,corp_company_info_bak,CREATE_TIME,Added as part of BAU v2.79_0105 (CIF),"The UNIX timestamp of the data insertion, 13 digs GMT timestamp",cif
1361,Maribank DBPortal,cif1,corp_company_info_bak,MODIFY_TIME,Added as part of BAU v2.79_0105 (CIF),Timestamp of data updation,cif
1362,Maribank DBPortal,cif2,corp_company_info_bak,MODIFY_TIME,Added as part of BAU v2.79_0105 (CIF),Timestamp of data updation,cif
1363,Maribank DBPortal,cif3,corp_company_info_bak,MODIFY_TIME,Added as part of BAU v2.79_0105 (CIF),Timestamp of data updation,cif
1364,Maribank DBPortal,cif4,corp_company_info_bak,MODIFY_TIME,Added as part of BAU v2.79_0105 (CIF),Timestamp of data updation,cif
1365,Maribank DBPortal,cif5,corp_company_info_bak,MODIFY_TIME,Added as part of BAU v2.79_0105 (CIF),Timestamp of data updation,cif
1366,Maribank DBPortal,cif1,shopee_shop_info_bak,ID,Added as part of BAU v2.79_0105 (CIF),primary id,cif
1367,Maribank DBPortal,cif2,shopee_shop_info_bak,ID,Added as part of BAU v2.79_0105 (CIF),primary id,cif
1368,Maribank DBPortal,cif3,shopee_shop_info_bak,ID,Added as part of BAU v2.79_0105 (CIF),primary id,cif
1369,Maribank DBPortal,cif4,shopee_shop_info_bak,ID,Added as part of BAU v2.79_0105 (CIF),primary id,cif
1370,Maribank DBPortal,cif5,shopee_shop_info_bak,ID,Added as part of BAU v2.79_0105 (CIF),primary id,cif
1371,Maribank DBPortal,cif1,shopee_shop_info_bak,CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),client no,cif
1372,Maribank DBPortal,cif2,shopee_shop_info_bak,CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),client no,cif
1373,Maribank DBPortal,cif3,shopee_shop_info_bak,CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),client no,cif
1374,Maribank DBPortal,cif4,shopee_shop_info_bak,CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),client no,cif
1375,Maribank DBPortal,cif5,shopee_shop_info_bak,CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),client no,cif
1376,Maribank DBPortal,cif1,shopee_shop_info_bak,SHOP_ID,Added as part of BAU v2.79_0105 (CIF),shop id,cif
1377,Maribank DBPortal,cif2,shopee_shop_info_bak,SHOP_ID,Added as part of BAU v2.79_0105 (CIF),shop id,cif
1378,Maribank DBPortal,cif3,shopee_shop_info_bak,SHOP_ID,Added as part of BAU v2.79_0105 (CIF),shop id,cif
1379,Maribank DBPortal,cif4,shopee_shop_info_bak,SHOP_ID,Added as part of BAU v2.79_0105 (CIF),shop id,cif
1380,Maribank DBPortal,cif5,shopee_shop_info_bak,SHOP_ID,Added as part of BAU v2.79_0105 (CIF),shop id,cif
1381,Maribank DBPortal,cif1,shopee_shop_info_bak,SHOP_USER_ID,Added as part of BAU v2.79_0105 (CIF),Shop userid,cif
1382,Maribank DBPortal,cif2,shopee_shop_info_bak,SHOP_USER_ID,Added as part of BAU v2.79_0105 (CIF),Shop userid,cif
1383,Maribank DBPortal,cif3,shopee_shop_info_bak,SHOP_USER_ID,Added as part of BAU v2.79_0105 (CIF),Shop userid,cif
1384,Maribank DBPortal,cif4,shopee_shop_info_bak,SHOP_USER_ID,Added as part of BAU v2.79_0105 (CIF),Shop userid,cif
1385,Maribank DBPortal,cif5,shopee_shop_info_bak,SHOP_USER_ID,Added as part of BAU v2.79_0105 (CIF),Shop userid,cif
1386,Maribank DBPortal,cif1,shopee_shop_info_bak,SHOP_AVATAR_FILE_NO,Added as part of BAU v2.79_0105 (CIF),Shop Avatar,cif
1387,Maribank DBPortal,cif2,shopee_shop_info_bak,SHOP_AVATAR_FILE_NO,Added as part of BAU v2.79_0105 (CIF),Shop Avatar,cif
1388,Maribank DBPortal,cif3,shopee_shop_info_bak,SHOP_AVATAR_FILE_NO,Added as part of BAU v2.79_0105 (CIF),Shop Avatar,cif
1389,Maribank DBPortal,cif4,shopee_shop_info_bak,SHOP_AVATAR_FILE_NO,Added as part of BAU v2.79_0105 (CIF),Shop Avatar,cif
1390,Maribank DBPortal,cif5,shopee_shop_info_bak,SHOP_AVATAR_FILE_NO,Added as part of BAU v2.79_0105 (CIF),Shop Avatar,cif
1391,Maribank DBPortal,cif1,shopee_shop_info_bak,SHOP_USER_NAME,Added as part of BAU v2.79_0105 (CIF),Shop user name,cif
1392,Maribank DBPortal,cif2,shopee_shop_info_bak,SHOP_USER_NAME,Added as part of BAU v2.79_0105 (CIF),Shop user name,cif
1393,Maribank DBPortal,cif3,shopee_shop_info_bak,SHOP_USER_NAME,Added as part of BAU v2.79_0105 (CIF),Shop user name,cif
1394,Maribank DBPortal,cif4,shopee_shop_info_bak,SHOP_USER_NAME,Added as part of BAU v2.79_0105 (CIF),Shop user name,cif
1395,Maribank DBPortal,cif5,shopee_shop_info_bak,SHOP_USER_NAME,Added as part of BAU v2.79_0105 (CIF),Shop user name,cif
1396,Maribank DBPortal,cif1,shopee_shop_info_bak,SHOP_NAME,Added as part of BAU v2.79_0105 (CIF),Shop  name,cif
1397,Maribank DBPortal,cif2,shopee_shop_info_bak,SHOP_NAME,Added as part of BAU v2.79_0105 (CIF),Shop  name,cif
1398,Maribank DBPortal,cif3,shopee_shop_info_bak,SHOP_NAME,Added as part of BAU v2.79_0105 (CIF),Shop  name,cif
1399,Maribank DBPortal,cif4,shopee_shop_info_bak,SHOP_NAME,Added as part of BAU v2.79_0105 (CIF),Shop  name,cif
1400,Maribank DBPortal,cif5,shopee_shop_info_bak,SHOP_NAME,Added as part of BAU v2.79_0105 (CIF),Shop  name,cif
1401,Maribank DBPortal,cif1,shopee_shop_info_bak,SHOP_STATUS,Added as part of BAU v2.79_0105 (CIF),Shop status,cif
1402,Maribank DBPortal,cif2,shopee_shop_info_bak,SHOP_STATUS,Added as part of BAU v2.79_0105 (CIF),Shop status,cif
1403,Maribank DBPortal,cif3,shopee_shop_info_bak,SHOP_STATUS,Added as part of BAU v2.79_0105 (CIF),Shop status,cif
1404,Maribank DBPortal,cif4,shopee_shop_info_bak,SHOP_STATUS,Added as part of BAU v2.79_0105 (CIF),Shop status,cif
1405,Maribank DBPortal,cif5,shopee_shop_info_bak,SHOP_STATUS,Added as part of BAU v2.79_0105 (CIF),Shop status,cif
1406,Maribank DBPortal,cif1,shopee_shop_info_bak,SHOP_REGISTRATION_DATE,Added as part of BAU v2.79_0105 (CIF),Shop Registration Date,cif
1407,Maribank DBPortal,cif2,shopee_shop_info_bak,SHOP_REGISTRATION_DATE,Added as part of BAU v2.79_0105 (CIF),Shop Registration Date,cif
1408,Maribank DBPortal,cif3,shopee_shop_info_bak,SHOP_REGISTRATION_DATE,Added as part of BAU v2.79_0105 (CIF),Shop Registration Date,cif
1409,Maribank DBPortal,cif4,shopee_shop_info_bak,SHOP_REGISTRATION_DATE,Added as part of BAU v2.79_0105 (CIF),Shop Registration Date,cif
1410,Maribank DBPortal,cif5,shopee_shop_info_bak,SHOP_REGISTRATION_DATE,Added as part of BAU v2.79_0105 (CIF),Shop Registration Date,cif
1411,Maribank DBPortal,cif1,shopee_shop_info_bak,EMAIL,Added as part of BAU v2.79_0105 (CIF),email,cif
1412,Maribank DBPortal,cif2,shopee_shop_info_bak,EMAIL,Added as part of BAU v2.79_0105 (CIF),email,cif
1413,Maribank DBPortal,cif3,shopee_shop_info_bak,EMAIL,Added as part of BAU v2.79_0105 (CIF),email,cif
1414,Maribank DBPortal,cif4,shopee_shop_info_bak,EMAIL,Added as part of BAU v2.79_0105 (CIF),email,cif
1415,Maribank DBPortal,cif5,shopee_shop_info_bak,EMAIL,Added as part of BAU v2.79_0105 (CIF),email,cif
1416,Maribank DBPortal,cif1,shopee_shop_info_bak,MOBILE_PREFIX,Added as part of BAU v2.79_0105 (CIF),mobile prefix,cif
1417,Maribank DBPortal,cif2,shopee_shop_info_bak,MOBILE_PREFIX,Added as part of BAU v2.79_0105 (CIF),mobile prefix,cif
1418,Maribank DBPortal,cif3,shopee_shop_info_bak,MOBILE_PREFIX,Added as part of BAU v2.79_0105 (CIF),mobile prefix,cif
1419,Maribank DBPortal,cif4,shopee_shop_info_bak,MOBILE_PREFIX,Added as part of BAU v2.79_0105 (CIF),mobile prefix,cif
1420,Maribank DBPortal,cif5,shopee_shop_info_bak,MOBILE_PREFIX,Added as part of BAU v2.79_0105 (CIF),mobile prefix,cif
1421,Maribank DBPortal,cif1,shopee_shop_info_bak,MOBILE_NUMBER,Added as part of BAU v2.79_0105 (CIF),mobile number,cif
1422,Maribank DBPortal,cif2,shopee_shop_info_bak,MOBILE_NUMBER,Added as part of BAU v2.79_0105 (CIF),mobile number,cif
1423,Maribank DBPortal,cif3,shopee_shop_info_bak,MOBILE_NUMBER,Added as part of BAU v2.79_0105 (CIF),mobile number,cif
1424,Maribank DBPortal,cif4,shopee_shop_info_bak,MOBILE_NUMBER,Added as part of BAU v2.79_0105 (CIF),mobile number,cif
1425,Maribank DBPortal,cif5,shopee_shop_info_bak,MOBILE_NUMBER,Added as part of BAU v2.79_0105 (CIF),mobile number,cif
1426,Maribank DBPortal,cif1,shopee_shop_info_bak,ACCESS_TOKEN,Added as part of BAU v2.79_0105 (CIF),access token,cif
1427,Maribank DBPortal,cif2,shopee_shop_info_bak,ACCESS_TOKEN,Added as part of BAU v2.79_0105 (CIF),access token,cif
1428,Maribank DBPortal,cif3,shopee_shop_info_bak,ACCESS_TOKEN,Added as part of BAU v2.79_0105 (CIF),access token,cif
1429,Maribank DBPortal,cif4,shopee_shop_info_bak,ACCESS_TOKEN,Added as part of BAU v2.79_0105 (CIF),access token,cif
1430,Maribank DBPortal,cif5,shopee_shop_info_bak,ACCESS_TOKEN,Added as part of BAU v2.79_0105 (CIF),access token,cif
1431,Maribank DBPortal,cif1,shopee_shop_info_bak,REFRESH_TOKEN,Added as part of BAU v2.79_0105 (CIF),refresh token,cif
1432,Maribank DBPortal,cif2,shopee_shop_info_bak,REFRESH_TOKEN,Added as part of BAU v2.79_0105 (CIF),refresh token,cif
1433,Maribank DBPortal,cif3,shopee_shop_info_bak,REFRESH_TOKEN,Added as part of BAU v2.79_0105 (CIF),refresh token,cif
1434,Maribank DBPortal,cif4,shopee_shop_info_bak,REFRESH_TOKEN,Added as part of BAU v2.79_0105 (CIF),refresh token,cif
1435,Maribank DBPortal,cif5,shopee_shop_info_bak,REFRESH_TOKEN,Added as part of BAU v2.79_0105 (CIF),refresh token,cif
1436,Maribank DBPortal,cif1,shopee_shop_info_bak,TRAN_TIMESTAMP,Added as part of BAU v2.79_0105 (CIF),Timestamp,cif
1437,Maribank DBPortal,cif2,shopee_shop_info_bak,TRAN_TIMESTAMP,Added as part of BAU v2.79_0105 (CIF),Timestamp,cif
1438,Maribank DBPortal,cif3,shopee_shop_info_bak,TRAN_TIMESTAMP,Added as part of BAU v2.79_0105 (CIF),Timestamp,cif
1439,Maribank DBPortal,cif4,shopee_shop_info_bak,TRAN_TIMESTAMP,Added as part of BAU v2.79_0105 (CIF),Timestamp,cif
1440,Maribank DBPortal,cif5,shopee_shop_info_bak,TRAN_TIMESTAMP,Added as part of BAU v2.79_0105 (CIF),Timestamp,cif
1441,Maribank DBPortal,cif1,shopee_shop_info_bak,TRAN_TIME,Added as part of BAU v2.79_0105 (CIF),transaction hour,cif
1442,Maribank DBPortal,cif2,shopee_shop_info_bak,TRAN_TIME,Added as part of BAU v2.79_0105 (CIF),transaction hour,cif
1443,Maribank DBPortal,cif3,shopee_shop_info_bak,TRAN_TIME,Added as part of BAU v2.79_0105 (CIF),transaction hour,cif
1444,Maribank DBPortal,cif4,shopee_shop_info_bak,TRAN_TIME,Added as part of BAU v2.79_0105 (CIF),transaction hour,cif
1445,Maribank DBPortal,cif5,shopee_shop_info_bak,TRAN_TIME,Added as part of BAU v2.79_0105 (CIF),transaction hour,cif
1446,Maribank DBPortal,cif1,shopee_shop_info_bak,CREATE_TIME,Added as part of BAU v2.79_0105 (CIF),"The UNIX timestamp of the data insertion, 13 digs GMT timestamp",cif
1447,Maribank DBPortal,cif2,shopee_shop_info_bak,CREATE_TIME,Added as part of BAU v2.79_0105 (CIF),"The UNIX timestamp of the data insertion, 13 digs GMT timestamp",cif
1448,Maribank DBPortal,cif3,shopee_shop_info_bak,CREATE_TIME,Added as part of BAU v2.79_0105 (CIF),"The UNIX timestamp of the data insertion, 13 digs GMT timestamp",cif
1449,Maribank DBPortal,cif4,shopee_shop_info_bak,CREATE_TIME,Added as part of BAU v2.79_0105 (CIF),"The UNIX timestamp of the data insertion, 13 digs GMT timestamp",cif
1450,Maribank DBPortal,cif5,shopee_shop_info_bak,CREATE_TIME,Added as part of BAU v2.79_0105 (CIF),"The UNIX timestamp of the data insertion, 13 digs GMT timestamp",cif
1451,Maribank DBPortal,cif1,shopee_shop_info_bak,MODIFY_TIME,Added as part of BAU v2.79_0105 (CIF),Timestamp of data updation,cif
1452,Maribank DBPortal,cif2,shopee_shop_info_bak,MODIFY_TIME,Added as part of BAU v2.79_0105 (CIF),Timestamp of data updation,cif
1453,Maribank DBPortal,cif3,shopee_shop_info_bak,MODIFY_TIME,Added as part of BAU v2.79_0105 (CIF),Timestamp of data updation,cif
1454,Maribank DBPortal,cif4,shopee_shop_info_bak,MODIFY_TIME,Added as part of BAU v2.79_0105 (CIF),Timestamp of data updation,cif
1455,Maribank DBPortal,cif5,shopee_shop_info_bak,MODIFY_TIME,Added as part of BAU v2.79_0105 (CIF),Timestamp of data updation,cif
1456,Maribank DBPortal,cif1,cif_client_restraints_bak,RES_SEQ_NO,Added as part of BAU v2.79_0105 (CIF),No. restrictions,cif
1457,Maribank DBPortal,cif2,cif_client_restraints_bak,RES_SEQ_NO,Added as part of BAU v2.79_0105 (CIF),No. restrictions,cif
1458,Maribank DBPortal,cif3,cif_client_restraints_bak,RES_SEQ_NO,Added as part of BAU v2.79_0105 (CIF),No. restrictions,cif
1459,Maribank DBPortal,cif4,cif_client_restraints_bak,RES_SEQ_NO,Added as part of BAU v2.79_0105 (CIF),No. restrictions,cif
1460,Maribank DBPortal,cif5,cif_client_restraints_bak,RES_SEQ_NO,Added as part of BAU v2.79_0105 (CIF),No. restrictions,cif
1461,Maribank DBPortal,cif1,cif_client_restraints_bak,CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),client number,cif
1462,Maribank DBPortal,cif2,cif_client_restraints_bak,CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),client number,cif
1463,Maribank DBPortal,cif3,cif_client_restraints_bak,CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),client number,cif
1464,Maribank DBPortal,cif4,cif_client_restraints_bak,CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),client number,cif
1465,Maribank DBPortal,cif5,cif_client_restraints_bak,CLIENT_NO,Added as part of BAU v2.79_0105 (CIF),client number,cif
